-1.703488, -7.306836, -0.000000, 0.000009
-1.703488, -7.306836, -0.000000, 0.008231
-1.703480, -7.306836, -0.000000, 0.000082
-1.703480, -7.306836, -0.000000, 0.008172
-1.703472, -7.306836, -0.000000, 0.000064
-1.703472, -7.306836, -0.000000, 0.008377
-1.703464, -7.306836, -0.000000, 0.000314
-1.703463, -7.306836, -0.000000, 0.008006
-1.703471, -7.306836, -0.000000, 0.000229
-1.703471, -7.306836, -0.000000, 0.008290
-1.703479, -7.306836, -0.000000, 0.000007
-1.703479, -7.306836, -0.000000, 0.008182
-1.703471, -7.306836, -0.000000, 0.000155
-1.703471, -7.306836, -0.000000, 0.008117
-1.703479, -7.306836, -0.000000, 0.000135
-1.703479, -7.306836, -0.000000, 0.008386
-1.703487, -7.306836, -0.000000, 0.000359
-1.703488, -7.306836, -0.000000, 0.008050
-1.703480, -7.306836, -0.000000, 0.000275
-1.703480, -7.306836, -0.000000, 0.007815
-1.703472, -7.306836, -0.000000, 0.000359
-1.703472, -7.306836, -0.000000, 0.008075
-1.703464, -7.306836, -0.000000, 0.000200
-1.703465, -7.306836, -0.000000, 0.007896
-1.703457, -7.306836, -0.000000, 0.000422
-1.703457, -7.306836, -0.000000, 0.007784
-1.703449, -7.306836, -0.000000, 0.000460
-1.703450, -7.306836, -0.000000, 0.007910
-1.703442, -7.306836, -0.000000, 0.000210
-1.703442, -7.306836, -0.000000, 0.008272
-1.703434, -7.306836, -0.000000, 0.000084
-1.703434, -7.306836, -0.000000, 0.008172
-1.703442, -7.306836, -0.000000, 0.000036
-1.703442, -7.306836, -0.000000, 0.008195
-1.703434, -7.306836, -0.000000, 0.000298
-1.703434, -7.306836, -0.000000, 0.007807
-1.703426, -7.306836, -0.000000, 0.000432
-1.703426, -7.306836, -0.000000, 0.007823
-1.703419, -7.306836, -0.000000, 0.000430
-1.703419, -7.306836, -0.000000, 0.007796
-1.703411, -7.306836, -0.000000, 0.000639
-1.703412, -7.306836, -0.000000, 0.007555
-1.703404, -7.306836, -0.000000, 0.000623
-1.703405, -7.306836, -0.000000, 0.007754
-1.703397, -7.306836, -0.000000, 0.000332
-1.703398, -7.306836, -0.000000, 0.007969
-1.703389, -7.306836, -0.000000, 0.000521
-1.703390, -7.306836, -0.000000, 0.007738
-1.703382, -7.306836, -0.000000, 0.000265
-1.703383, -7.306836, -0.000000, 0.008286
-1.703374, -7.306836, -0.000000, 0.000017
-1.703374, -7.306836, -0.000000, 0.007922
-1.703366, -7.306836, -0.000000, 0.000403
-1.703367, -7.306836, -0.000000, 0.007839
-1.703359, -7.306836, -0.000000, 0.000554
-1.703359, -7.306836, -0.000000, 0.007709
