-1.201771, -7.512002, 0.023710, 0.824065
-1.200942, -7.511983, 0.023710, 0.827083
-1.200121, -7.511963, 0.023710, 0.830063
-1.199292, -7.511944, 0.023711, 0.833059
-1.198458, -7.511924, 0.023711, 0.836062
-1.197622, -7.511904, 0.023711, 0.839063
-1.196783, -7.511884, 0.023711, 0.842064
-1.195937, -7.511864, 0.023712, 0.845080
-1.195098, -7.511844, 0.023712, 0.848060
-1.194251, -7.511824, 0.023712, 0.851054
-1.193399, -7.511804, 0.023712, 0.854061
-1.192536, -7.511783, 0.023713, 0.857091
-1.191685, -7.511763, 0.023713, 0.860072
-1.190829, -7.511743, 0.023713, 0.863060
-1.189965, -7.511722, 0.023713, 0.866062
-1.189100, -7.511701, 0.023713, 0.869058
-1.188227, -7.511681, 0.023714, 0.872074
-1.187360, -7.511660, 0.023714, 0.875058
-1.186484, -7.511639, 0.023714, 0.878063
-1.185607, -7.511618, 0.023714, 0.881059
-1.184722, -7.511597, 0.023715, 0.884074
-1.183840, -7.511576, 0.023715, 0.887067
-1.182950, -7.511555, 0.023715, 0.890078
-1.182067, -7.511534, 0.023715, 0.893055
-1.181176, -7.511513, 0.023716, 0.896049
-1.180276, -7.511492, 0.023716, 0.899063
-1.179393, -7.511471, 0.023716, 0.902011
-1.178480, -7.511449, 0.023716, 0.905049
-1.177571, -7.511427, 0.023717, 0.908060
-1.176664, -7.511406, 0.023717, 0.911060
-1.175751, -7.511384, 0.023717, 0.914065
-1.174840, -7.511363, 0.023717, 0.917057
-1.173923, -7.511341, 0.023718, 0.920056
-1.173004, -7.511319, 0.023718, 0.923053
-1.172082, -7.511297, 0.023718, 0.926052
-1.171158, -7.511275, 0.023718, 0.929045
-1.170219, -7.511253, 0.023719, 0.932080
-1.169293, -7.511231, 0.023719, 0.935059
-1.168360, -7.511209, 0.023719, 0.938055
-1.167423, -7.511186, 0.023719, 0.941051
-1.166481, -7.511164, 0.023720, 0.944057
-1.165537, -7.511141, 0.023720, 0.947058
-1.164589, -7.511119, 0.023720, 0.950061
-1.163631, -7.511096, 0.023720, 0.953088
-1.162686, -7.511074, 0.023721, 0.956061
-1.161721, -7.511051, 0.023721, 0.959090
-1.160769, -7.511028, 0.023721, 0.962070
-1.159811, -7.511005, 0.023721, 0.965057
-1.158846, -7.510982, 0.023722, 0.968060
-1.157881, -7.510960, 0.023722, 0.971051
-1.156907, -7.510936, 0.023722, 0.974059
-1.155935, -7.510913, 0.023722, 0.977054
-1.154956, -7.510890, 0.023723, 0.980062
-1.153979, -7.510867, 0.023723, 0.983053
-1.152993, -7.510843, 0.023723, 0.986062
-1.152005, -7.510820, 0.023724, 0.989068
-1.151012, -7.510796, 0.023724, 0.992083
-1.150027, -7.510773, 0.023724, 0.995061
-1.149034, -7.510749, 0.023724, 0.998057
-1.148035, -7.510726, 0.023725, 1.001058
-1.147027, -7.510702, 0.023725, 1.004081
-1.146022, -7.510678, 0.023725, 1.007084
-1.145019, -7.510654, 0.023725, 1.010073
-1.144016, -7.510630, 0.023726, 1.013053
-1.143002, -7.510606, 0.023726, 1.016056
-1.141987, -7.510582, 0.023726, 1.019055
-1.140969, -7.510558, 0.023727, 1.022054
-1.139945, -7.510533, 0.023727, 1.025059
-1.138920, -7.510509, 0.023727, 1.028059
-1.137895, -7.510484, 0.023727, 1.031052
-1.136862, -7.510460, 0.023728, 1.034057
-1.135818, -7.510435, 0.023728, 1.037088
-1.134786, -7.510411, 0.023728, 1.040075
-1.133750, -7.510386, 0.023728, 1.043064
-1.132708, -7.510361, 0.023729, 1.046062
-1.131661, -7.510336, 0.023729, 1.049064
-1.130608, -7.510311, 0.023729, 1.052076
-1.129558, -7.510286, 0.023730, 1.055071
-1.128493, -7.510261, 0.023730, 1.058101
-1.127446, -7.510236, 0.023730, 1.061071
-1.126391, -7.510211, 0.023730, 1.064054
-1.125326, -7.510186, 0.023731, 1.067058
-1.124260, -7.510160, 0.023731, 1.070054
-1.123192, -7.510135, 0.023731, 1.073050
-1.122117, -7.510109, 0.023732, 1.076056
-1.121040, -7.510084, 0.023732, 1.079060
-1.119963, -7.510058, 0.023732, 1.082054
-1.118879, -7.510032, 0.023733, 1.085061
-1.117789, -7.510006, 0.023733, 1.088075
-1.116700, -7.509981, 0.023733, 1.091078
-1.115613, -7.509955, 0.023733, 1.094068
-1.114517, -7.509929, 0.023734, 1.097075
-1.113424, -7.509903, 0.023734, 1.100065
-1.112312, -7.509876, 0.023734, 1.103099
-1.111164, -7.509849, 0.023735, 1.106222
-1.110110, -7.509824, 0.023735, 1.109080
-1.109008, -7.509798, 0.023735, 1.112063
-1.107896, -7.509771, 0.023735, 1.115063
-1.106775, -7.509745, 0.023736, 1.118080
-1.105657, -7.509718, 0.023736, 1.121080
-1.104539, -7.509691, 0.023736, 1.124074
-1.103419, -7.509665, 0.023737, 1.127063
-1.102291, -7.509638, 0.023737, 1.130065
-1.101159, -7.509611, 0.023737, 1.133072
-1.100028, -7.509584, 0.023738, 1.136066
-1.098898, -7.509557, 0.023738, 1.139052
-1.097758, -7.509530, 0.023738, 1.142054
-1.096613, -7.509503, 0.023739, 1.145063
-1.095470, -7.509476, 0.023739, 1.148059
-1.094326, -7.509448, 0.023739, 1.151049
-1.093164, -7.509421, 0.023739, 1.154078
-1.092009, -7.509393, 0.023740, 1.157081
-1.090863, -7.509366, 0.023740, 1.160055
-1.089703, -7.509339, 0.023740, 1.163056
-1.088541, -7.509311, 0.023741, 1.166053
-1.087376, -7.509283, 0.023741, 1.169052
-1.086206, -7.509255, 0.023741, 1.172055
-1.085032, -7.509227, 0.023742, 1.175061
-1.083857, -7.509200, 0.023742, 1.178060
-1.082680, -7.509172, 0.023742, 1.181059
-1.081489, -7.509143, 0.023743, 1.184085
-1.080308, -7.509115, 0.023743, 1.187078
-1.079112, -7.509087, 0.023743, 1.190101
-1.077936, -7.509059, 0.023744, 1.193067
-1.076746, -7.509030, 0.023744, 1.196059
-1.075551, -7.509002, 0.023744, 1.199059
-1.074346, -7.508973, 0.023744, 1.202074
-1.073147, -7.508945, 0.023745, 1.205068
-1.071934, -7.508916, 0.023745, 1.208087
-1.070725, -7.508887, 0.023745, 1.211091
-1.069515, -7.508858, 0.023746, 1.214090
-1.068311, -7.508830, 0.023746, 1.217065
-1.067093, -7.508801, 0.023746, 1.220067
-1.065873, -7.508772, 0.023747, 1.223070
-1.064653, -7.508743, 0.023747, 1.226061
-1.063430, -7.508714, 0.023747, 1.229057
-1.062199, -7.508684, 0.023748, 1.232061
-1.060963, -7.508655, 0.023748, 1.235072
-1.059731, -7.508626, 0.023748, 1.238065
-1.058495, -7.508596, 0.023749, 1.241062
-1.057245, -7.508566, 0.023749, 1.244083
-1.056005, -7.508537, 0.023749, 1.247073
-1.054763, -7.508507, 0.023750, 1.250063
-1.053511, -7.508478, 0.023750, 1.253069
-1.052259, -7.508448, 0.023750, 1.256068
-1.050985, -7.508418, 0.023751, 1.259110
-1.049744, -7.508388, 0.023751, 1.262069
-1.048488, -7.508358, 0.023751, 1.265054
-1.047221, -7.508328, 0.023752, 1.268060
-1.045956, -7.508298, 0.023752, 1.271054
-1.044673, -7.508267, 0.023752, 1.274083
-1.043405, -7.508237, 0.023753, 1.277070
-1.042129, -7.508207, 0.023753, 1.280068
-1.040853, -7.508176, 0.023753, 1.283058
-1.039571, -7.508146, 0.023754, 1.286057
-1.038283, -7.508115, 0.023754, 1.289064
-1.036989, -7.508085, 0.023754, 1.292074
-1.035701, -7.508054, 0.023755, 1.295066
-1.034408, -7.508023, 0.023755, 1.298063
-1.033106, -7.507992, 0.023755, 1.301072
-1.031795, -7.507961, 0.023756, 1.304096
-1.030493, -7.507930, 0.023756, 1.307093
-1.029184, -7.507899, 0.023757, 1.310098
-1.027887, -7.507868, 0.023757, 1.313069
-1.026569, -7.507837, 0.023757, 1.316080
-1.025264, -7.507806, 0.023758, 1.319056
-1.023947, -7.507774, 0.023758, 1.322051
-1.022626, -7.507743, 0.023758, 1.325051
-1.021296, -7.507711, 0.023759, 1.328062
-1.019973, -7.507680, 0.023759, 1.331053
-1.018632, -7.507648, 0.023759, 1.334076
-1.017306, -7.507616, 0.023760, 1.337058
-1.015972, -7.507584, 0.023760, 1.340052
-1.014633, -7.507553, 0.023760, 1.343051
-1.013289, -7.507521, 0.023761, 1.346054
-1.011945, -7.507489, 0.023761, 1.349051
-1.010522, -7.507455, 0.023761, 1.352216
-1.009239, -7.507424, 0.023762, 1.355063
-1.007862, -7.507391, 0.023762, 1.358112
-1.006527, -7.507360, 0.023762, 1.361061
-1.005162, -7.507327, 0.023763, 1.364071
-1.003803, -7.507295, 0.023763, 1.367060
-1.002435, -7.507262, 0.023764, 1.370064
-1.001059, -7.507229, 0.023764, 1.373077
-0.999695, -7.507197, 0.023764, 1.376059
-0.998324, -7.507164, 0.023765, 1.379049
-0.996884, -7.507130, 0.023765, 1.382183
-0.995559, -7.507099, 0.023765, 1.385059
-0.994168, -7.507065, 0.023766, 1.388073
-0.992777, -7.507032, 0.023766, 1.391079
-0.991399, -7.506999, 0.023766, 1.394052
-0.989996, -7.506966, 0.023767, 1.397072
-0.988596, -7.506933, 0.023767, 1.400080
-0.987192, -7.506899, 0.023768, 1.403088
-0.985702, -7.506864, 0.023768, 1.406275
-0.984397, -7.506833, 0.023768, 1.409060
-0.982992, -7.506799, 0.023769, 1.412052
-0.981581, -7.506766, 0.023769, 1.415051
-0.980167, -7.506732, 0.023769, 1.418050
-0.978748, -7.506698, 0.023770, 1.421052
-0.977320, -7.506664, 0.023770, 1.424068
-0.975892, -7.506630, 0.023771, 1.427077
-0.974471, -7.506597, 0.023771, 1.430064
-0.973047, -7.506563, 0.023771, 1.433054
-0.971609, -7.506528, 0.023772, 1.436064
-0.970175, -7.506494, 0.023772, 1.439061
-0.968734, -7.506460, 0.023772, 1.442066
-0.967297, -7.506426, 0.023773, 1.445057
-0.965855, -7.506391, 0.023773, 1.448052
-0.964400, -7.506357, 0.023774, 1.451066
-0.962943, -7.506322, 0.023774, 1.454078
-0.961489, -7.506287, 0.023774, 1.457080
-0.960029, -7.506253, 0.023775, 1.460086
-0.958575, -7.506218, 0.023775, 1.463075
-0.957117, -7.506183, 0.023775, 1.466065
-0.955658, -7.506149, 0.023776, 1.469051
-0.954187, -7.506114, 0.023776, 1.472056
-0.952715, -7.506078, 0.023777, 1.475057
-0.951243, -7.506043, 0.023777, 1.478052
-0.949766, -7.506008, 0.023777, 1.481050
-0.948287, -7.505973, 0.023778, 1.484048
-0.946796, -7.505938, 0.023778, 1.487063
-0.945297, -7.505902, 0.023779, 1.490087
-0.943820, -7.505867, 0.023779, 1.493061
-0.942329, -7.505831, 0.023779, 1.496059
-0.940839, -7.505796, 0.023780, 1.499048
-0.939339, -7.505760, 0.023780, 1.502050
-0.937833, -7.505724, 0.023781, 1.505060
-0.936307, -7.505688, 0.023781, 1.508101
-0.934813, -7.505652, 0.023781, 1.511075
-0.933306, -7.505616, 0.023782, 1.514066
-0.931791, -7.505580, 0.023782, 1.517069
-0.930278, -7.505544, 0.023782, 1.520063
-0.928748, -7.505508, 0.023783, 1.523083
-0.927230, -7.505472, 0.023783, 1.526073
-0.925711, -7.505435, 0.023784, 1.529061
-0.924181, -7.505399, 0.023784, 1.532063
-0.922703, -7.505364, 0.023784, 1.534957
-0.921108, -7.505326, 0.023785, 1.538076
-0.919570, -7.505289, 0.023785, 1.541077
-0.918037, -7.505253, 0.023786, 1.544062
-0.916495, -7.505216, 0.023786, 1.547059
-0.914949, -7.505179, 0.023786, 1.550058
-0.913390, -7.505142, 0.023787, 1.553077
-0.911843, -7.505105, 0.023787, 1.556064
-0.910280, -7.505068, 0.023788, 1.559080
-0.908730, -7.505031, 0.023788, 1.562062
-0.907171, -7.504994, 0.023788, 1.565057
-0.905598, -7.504956, 0.023789, 1.568074
-0.904033, -7.504919, 0.023789, 1.571069
-0.902467, -7.504882, 0.023790, 1.574060
-0.900894, -7.504844, 0.023790, 1.577058
-0.899345, -7.504807, 0.023790, 1.580006
-0.897689, -7.504768, 0.023791, 1.583152
-0.896151, -7.504731, 0.023791, 1.586067
-0.894568, -7.504693, 0.023792, 1.589061
-0.892979, -7.504656, 0.023792, 1.592063
-0.891385, -7.504618, 0.023793, 1.595067
-0.889788, -7.504580, 0.023793, 1.598071
-0.888188, -7.504541, 0.023793, 1.601076
-0.886586, -7.504503, 0.023794, 1.604078
-0.884983, -7.504465, 0.023794, 1.607077
-0.883241, -7.504424, 0.023795, 1.610330
-0.881773, -7.504389, 0.023795, 1.613066
-0.880160, -7.504350, 0.023795, 1.616067
-0.878539, -7.504312, 0.023796, 1.619076
-0.876923, -7.504273, 0.023796, 1.622072
-0.875298, -7.504234, 0.023797, 1.625077
-0.873680, -7.504196, 0.023797, 1.628066
-0.872080, -7.504158, 0.023798, 1.631015
-0.870383, -7.504117, 0.023798, 1.634137
-0.868779, -7.504079, 0.023798, 1.637082
-0.867150, -7.504040, 0.023799, 1.640068
-0.865502, -7.504001, 0.023799, 1.643083
-0.863867, -7.503962, 0.023800, 1.646070
-0.862230, -7.503923, 0.023800, 1.649055
-0.860569, -7.503883, 0.023800, 1.652076
-0.858925, -7.503844, 0.023801, 1.655064
-0.857254, -7.503804, 0.023801, 1.658094
-0.855609, -7.503765, 0.023802, 1.661070
-0.853951, -7.503726, 0.023802, 1.664064
-0.852277, -7.503686, 0.023803, 1.667084
-0.850606, -7.503646, 0.023803, 1.670093
-0.848941, -7.503606, 0.023803, 1.673083
-0.847280, -7.503567, 0.023804, 1.676062
-0.845605, -7.503527, 0.023804, 1.679062
-0.843989, -7.503488, 0.023805, 1.681949
-0.842230, -7.503446, 0.023805, 1.685088
-0.840552, -7.503406, 0.023806, 1.688076
-0.838875, -7.503366, 0.023806, 1.691058
-0.837185, -7.503326, 0.023806, 1.694057
-0.835492, -7.503286, 0.023807, 1.697056
-0.833792, -7.503245, 0.023807, 1.700061
-0.832081, -7.503204, 0.023808, 1.703082
-0.830376, -7.503164, 0.023808, 1.706086
-0.828682, -7.503123, 0.023809, 1.709066
-0.826969, -7.503082, 0.023809, 1.712074
-0.825268, -7.503042, 0.023810, 1.715056
-0.823535, -7.503001, 0.023810, 1.718086
-0.821812, -7.502959, 0.023810, 1.721096
-0.820100, -7.502919, 0.023811, 1.724082
-0.818388, -7.502878, 0.023811, 1.727062
-0.816662, -7.502837, 0.023812, 1.730060
-0.814934, -7.502795, 0.023812, 1.733057
-0.813199, -7.502754, 0.023813, 1.736062
-0.811461, -7.502713, 0.023813, 1.739065
-0.809725, -7.502671, 0.023813, 1.742062
-0.807980, -7.502630, 0.023814, 1.745068
-0.806226, -7.502588, 0.023814, 1.748084
-0.804482, -7.502546, 0.023815, 1.751078
-0.802739, -7.502505, 0.023815, 1.754063
-0.800980, -7.502463, 0.023816, 1.757065
-0.799228, -7.502421, 0.023816, 1.760046
-0.797467, -7.502379, 0.023817, 1.763030
-0.795692, -7.502337, 0.023817, 1.766029
-0.793936, -7.502295, 0.023817, 1.768985
-0.792178, -7.502253, 0.023818, 1.771935
-0.790407, -7.502211, 0.023818, 1.774897
-0.788631, -7.502168, 0.023819, 1.777858
-0.786852, -7.502126, 0.023819, 1.780812
-0.785071, -7.502083, 0.023820, 1.783761
-0.783288, -7.502041, 0.023820, 1.786701
-0.781493, -7.501998, 0.023821, 1.789653
-0.779699, -7.501955, 0.023821, 1.792594
-0.777924, -7.501913, 0.023822, 1.795493
-0.776122, -7.501870, 0.023822, 1.798427
-0.774329, -7.501827, 0.023822, 1.801335
-0.772532, -7.501784, 0.023823, 1.804242
-0.770725, -7.501741, 0.023823, 1.807153
-0.768914, -7.501698, 0.023824, 1.810062
-0.767106, -7.501655, 0.023824, 1.812957
-0.765295, -7.501612, 0.023825, 1.815847
-0.763478, -7.501568, 0.023825, 1.818736
-0.761655, -7.501525, 0.023826, 1.821627
-0.759842, -7.501482, 0.023826, 1.824491
-0.758010, -7.501438, 0.023827, 1.827376
-0.756182, -7.501394, 0.023827, 1.830245
-0.754359, -7.501351, 0.023827, 1.833096
-0.752528, -7.501307, 0.023828, 1.835951
-0.750681, -7.501263, 0.023828, 1.838823
-0.748857, -7.501220, 0.023829, 1.841647
-0.747019, -7.501176, 0.023829, 1.844486
-0.745169, -7.501132, 0.023830, 1.847333
-0.743322, -7.501088, 0.023830, 1.850166
-0.741476, -7.501044, 0.023831, 1.852990
-0.739624, -7.500999, 0.023831, 1.855812
-0.737746, -7.500955, 0.023832, 1.858666
-0.735906, -7.500911, 0.023832, 1.861452
-0.734045, -7.500866, 0.023833, 1.864261
-0.732183, -7.500822, 0.023833, 1.867063
-0.730320, -7.500777, 0.023834, 1.869857
-0.728454, -7.500733, 0.023834, 1.872646
-0.726580, -7.500688, 0.023834, 1.875439
-0.724706, -7.500643, 0.023835, 1.878222
-0.722829, -7.500599, 0.023835, 1.881002
-0.720946, -7.500554, 0.023836, 1.883780
-0.719066, -7.500509, 0.023836, 1.886547
-0.717169, -7.500464, 0.023837, 1.889329
-0.715282, -7.500419, 0.023837, 1.892087
-0.713388, -7.500373, 0.023838, 1.894846
-0.711496, -7.500328, 0.023838, 1.897595
-0.709596, -7.500283, 0.023839, 1.900347
-0.707703, -7.500238, 0.023839, 1.903078
-0.705801, -7.500192, 0.023840, 1.905816
-0.703881, -7.500146, 0.023840, 1.908569
-0.701961, -7.500101, 0.023841, 1.911315
-0.700077, -7.500056, 0.023841, 1.914000
-0.698167, -7.500010, 0.023842, 1.916714
-0.696240, -7.499964, 0.023842, 1.919444
-0.694320, -7.499918, 0.023843, 1.922155
-0.692391, -7.499872, 0.023843, 1.924871
-0.690468, -7.499826, 0.023843, 1.927568
-0.688556, -7.499781, 0.023844, 1.930244
-0.686635, -7.499735, 0.023844, 1.932922
-0.684695, -7.499689, 0.023845, 1.935619
-0.682752, -7.499642, 0.023845, 1.938312
-0.680822, -7.499596, 0.023846, 1.940979
-0.678882, -7.499550, 0.023846, 1.943650
-0.676941, -7.499503, 0.023847, 1.946315
-0.674968, -7.499456, 0.023847, 1.949017
-0.673028, -7.499410, 0.023848, 1.951664
-0.671090, -7.499364, 0.023848, 1.954300
-0.669132, -7.499317, 0.023849, 1.956956
-0.667166, -7.499270, 0.023849, 1.959614
-0.665214, -7.499224, 0.023850, 1.962245
-0.663234, -7.499176, 0.023850, 1.964906
-0.661286, -7.499130, 0.023851, 1.967515
-0.659318, -7.499083, 0.023851, 1.970143
-0.657352, -7.499036, 0.023852, 1.972761
-0.655369, -7.498988, 0.023852, 1.975394
-0.653413, -7.498942, 0.023853, 1.977982
-0.651436, -7.498895, 0.023853, 1.980591
-0.649448, -7.498847, 0.023854, 1.983206
-0.647473, -7.498800, 0.023854, 1.985797
-0.645488, -7.498753, 0.023855, 1.988392
-0.643500, -7.498705, 0.023855, 1.990984
-0.641510, -7.498658, 0.023856, 1.993570
-0.639517, -7.498610, 0.023856, 1.996152
-0.637509, -7.498562, 0.023857, 1.998747
-0.635517, -7.498514, 0.023857, 2.001312
-0.633520, -7.498467, 0.023858, 2.003876
-0.631518, -7.498419, 0.023858, 2.006440
-0.629512, -7.498371, 0.023859, 2.009000
-0.627506, -7.498323, 0.023859, 2.011554
-0.625494, -7.498275, 0.023860, 2.014106
-0.623480, -7.498227, 0.023860, 2.016654
-0.621465, -7.498179, 0.023861, 2.019195
-0.619443, -7.498131, 0.023861, 2.021739
-0.617411, -7.498082, 0.023862, 2.024286
-0.615386, -7.498034, 0.023862, 2.026818
-0.613371, -7.497986, 0.023863, 2.029329
-0.611338, -7.497937, 0.023863, 2.031855
-0.609306, -7.497888, 0.023864, 2.034374
-0.607284, -7.497840, 0.023864, 2.036871
-0.605235, -7.497791, 0.023865, 2.039394
-0.603201, -7.497743, 0.023865, 2.041893
-0.601161, -7.497694, 0.023866, 2.044390
-0.599124, -7.497645, 0.023866, 2.046878
-0.597078, -7.497596, 0.023867, 2.049369
-0.595026, -7.497547, 0.023867, 2.051859
-0.592975, -7.497498, 0.023868, 2.054342
-0.590924, -7.497449, 0.023868, 2.056816
-0.588851, -7.497400, 0.023869, 2.059310
-0.586799, -7.497351, 0.023869, 2.061773
